model,window,dataset,split,aggregation,subset,score,value,se,n_pairs,n_ties,p_value,q_value
exp58-animals,512,mendelian_traits,train,per_subset,synonymous_variant,embed_minus_dot_flat_last,0.48484848484848486,0.08699885606851798,33,0,0.6358337595593184,0.8598803660456598
exp58-animals,512,mendelian_traits,train,per_subset,synonymous_variant,embed_minus_dot_flat_middle,0.5151515151515151,0.08699885606851798,33,0,0.5,0.7512520868113526
exp58-animals,512,mendelian_traits,train,per_subset,synonymous_variant,embed_minus_dot_lastpos_last,0.45454545454545453,0.08667841720414475,33,0,0.7565748791676015,0.9242177010530591
exp58-animals,512,mendelian_traits,train,per_subset,synonymous_variant,embed_minus_dot_lastpos_middle,0.5757575757575758,0.08603395906609154,33,0,0.24342512083239853,0.5157918981734165
exp58-animals,512,mendelian_traits,train,per_subset,synonymous_variant,embed_minus_dot_mean_last,0.5151515151515151,0.08699885606851798,33,0,0.5,0.7512520868113526
exp58-animals,512,mendelian_traits,train,per_subset,synonymous_variant,embed_minus_dot_mean_middle,0.5757575757575758,0.08603395906609154,33,0,0.24342512083239853,0.5157918981734165
exp58-animals,512,mendelian_traits,train,per_subset,synonymous_variant,embed_minus_dot_varpos_last,0.5151515151515151,0.08699885606851798,33,0,0.5,0.7512520868113526
exp58-animals,512,mendelian_traits,train,per_subset,synonymous_variant,embed_minus_dot_varpos_middle,0.6060606060606061,0.08505811700208933,33,0,0.1481031842995435,0.37581491700448866
exp58-animals,512,mendelian_traits,train,per_subset,synonymous_variant,llr,0.30303030303030304,0.08000055652754638,33,0,0.9932345065753907,1.0
exp58-animals,512,mendelian_traits,train,per_subset,synonymous_variant,logp_ref,0.5909090909090909,0.08558807924466107,33,1,0.18854279373772442,0.43903884699599477
exp58-animals,512,mendelian_traits,train,per_subset,synonymous_variant,minus_entropy,0.5454545454545454,0.08667841720414475,33,0,0.3641662404406816,0.6388669209539506
exp58-animals,512,mendelian_traits,train,per_subset,synonymous_variant,minus_llr,0.696969696969697,0.08000055652754638,33,0,0.01754101668484509,0.0862672951713693
exp58-animals,512,mendelian_traits,train,per_subset,synonymous_variant,minus_logp_alt,0.6060606060606061,0.08505811700208933,33,0,0.1481031842995435,0.37581491700448866
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,abs_llr,0.5081967213114754,0.06400983707183594,61,0,0.4999999999999999,0.7512520868113526
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_cosine_flat_last,0.5737704918032787,0.06331781850305082,61,0,0.15283870993155918,0.37581491700448866
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_cosine_flat_middle,0.5737704918032787,0.06331781850305082,61,0,0.15283870993155918,0.37581491700448866
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_cosine_lastpos_last,0.6721311475409836,0.060105217586209944,61,0,0.004926724097629634,0.031170837876039862
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_cosine_lastpos_middle,0.5737704918032787,0.06331781850305082,61,0,0.15283870993155918,0.37581491700448866
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_cosine_mean_last,0.4918032786885246,0.06400983707183594,61,0,0.600923686347141,0.8342943582143106
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_cosine_mean_middle,0.5901639344262295,0.0629689573440472,61,0,0.10001568425655157,0.29060247241613046
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_cosine_varpos_last,0.47540983606557374,0.0639409722460115,61,0,0.6955396422975857,0.894904471862512
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_cosine_varpos_middle,0.3770491803278688,0.06205274012020281,61,0,0.9801914925507501,1.0
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_l2_flat_last,0.6065573770491803,0.06254775557771691,61,0,0.061865721269046076,0.22138826696676528
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_l2_flat_middle,0.5737704918032787,0.06331781850305082,61,0,0.15283870993155918,0.37581491700448866
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_l2_lastpos_last,0.639344262295082,0.06148212809299357,61,0,0.01980850744924984,0.09623566372105187
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_l2_lastpos_middle,0.6229508196721312,0.06205274012020281,61,0,0.03608871925046129,0.1535690180870693
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_l2_mean_last,0.5573770491803278,0.06359552956597157,61,0,0.2213130024732357,0.4822801506680682
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_l2_mean_middle,0.5737704918032787,0.06331781850305082,61,0,0.15283870993155918,0.37581491700448866
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_l2_varpos_last,0.4918032786885246,0.06400983707183594,61,0,0.600923686347141,0.8342943582143106
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_l2_varpos_middle,0.39344262295081966,0.06254775557771691,61,0,0.9639112807495387,1.0
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_minus_dot_flat_last,0.5573770491803278,0.06359552956597157,61,0,0.2213130024732357,0.4822801506680682
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_minus_dot_flat_middle,0.5901639344262295,0.0629689573440472,61,0,0.10001568425655157,0.29060247241613046
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_minus_dot_lastpos_last,0.4918032786885246,0.06400983707183594,61,0,0.600923686347141,0.8342943582143106
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_minus_dot_lastpos_middle,0.45901639344262296,0.06380301961012248,61,0,0.7786869975267643,0.9343551306830763
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_minus_dot_mean_last,0.5409836065573771,0.06380301961012248,61,0,0.3044603577024143,0.5911851605872123
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_minus_dot_mean_middle,0.5573770491803278,0.06359552956597157,61,0,0.2213130024732357,0.4822801506680682
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_minus_dot_varpos_last,0.47540983606557374,0.0639409722460115,61,0,0.6955396422975857,0.894904471862512
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,embed_minus_dot_varpos_middle,0.4262295081967213,0.06331781850305082,61,0,0.8999843157434484,0.9962031777608933
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,llr,0.39344262295081966,0.06254775557771691,61,0,0.9639112807495387,1.0
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,logp_ref,0.6967213114754098,0.05885529985904647,61,1,0.001335218141403533,0.010035042398857452
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,minus_entropy,0.5655737704918032,0.06346550381235105,61,1,0.18314700335164552,0.4270266917525414
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,minus_llr,0.6065573770491803,0.06254775557771691,61,0,0.061865721269046076,0.22138826696676528
exp58-animals,512,mendelian_traits,train,per_subset,tss_proximal,minus_logp_alt,0.4426229508196721,0.06359552956597157,61,0,0.8471612900684409,0.9736096763043741
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,abs_llr,0.6096289039110867,0.03122910292967995,4910,0,0.004926558167226085,0.03276671497474569
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_cosine_flat_last,0.6216304815721974,0.028111135634132103,4910,0,0.0017257258312616403,0.024268019502116815
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_cosine_flat_middle,0.6138283616551821,0.03218376477058766,4910,0,0.004755140498058155,0.03276671497474569
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_cosine_lastpos_last,0.6036700985886898,0.03779585007763709,4910,0,0.01439878301525929,0.05573384406918291
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_cosine_lastpos_middle,0.6208164541432721,0.02784409740610031,4910,0,0.001700043702452023,0.024268019502116815
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_cosine_mean_last,0.6502699734702164,0.0294203935034882,4910,0,0.0006938018875637618,0.020112798100559545
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_cosine_mean_middle,0.6279357746815327,0.029077806833162544,4910,2,0.0015788595424095955,0.024268019502116815
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_cosine_varpos_last,0.5063880885271115,0.022779073348434126,4910,0,0.39362475846584,0.5194461621983225
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_cosine_varpos_middle,0.5145701551505928,0.021185109207586778,4910,0,0.25687179619348455,0.3840276022826181
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_l2_flat_last,0.6425258814298207,0.027134825908069846,4910,0,0.0005914882269672753,0.020112798100559545
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_l2_flat_middle,0.6132344477826253,0.03155394551504883,4910,0,0.004436856491875749,0.032730908546624374
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_l2_lastpos_last,0.6172356805074852,0.03994525674908275,4910,0,0.010935512431975271,0.04599047284475582
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_l2_lastpos_middle,0.6269541719996119,0.027323975438712914,4910,0,0.0011761066273268178,0.02405672646804855
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_l2_mean_last,0.6501414094067703,0.030427009444819055,4910,0,0.0008428368636979864,0.022204195661749665
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_l2_mean_middle,0.6260338318089759,0.03481779137149634,4910,0,0.004256166454085778,0.03246228651421356
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_l2_varpos_last,0.5346711746877459,0.02562536659874621,4910,0,0.1090615862987524,0.21525313085280082
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_l2_varpos_middle,0.542397220493785,0.01990753702137002,4910,0,0.03535039184896096,0.10148373466934227
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_minus_dot_flat_last,0.48356667342334475,0.025419491013903502,4910,0,0.7307120665514895,0.798107839680025
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_minus_dot_flat_middle,0.5302676003821061,0.031018299034496866,4910,0,0.1808362897093935,0.30708049195934745
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_minus_dot_lastpos_last,0.47122294278173305,0.02400640264896484,4910,0,0.8651814629462076,0.9139240805769798
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_minus_dot_lastpos_middle,0.5190501370707861,0.013875939500896528,4910,0,0.10607504534639463,0.2130971893119535
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_minus_dot_mean_last,0.49559775158693126,0.03700985182810972,4910,0,0.5456709282885752,0.6428060673556514
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_minus_dot_mean_middle,0.5245816313094505,0.01143570200858077,4910,0,0.03432953703619956,0.09974029879392134
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_minus_dot_varpos_last,0.4501212004562722,0.025968167578204825,4910,0,0.9518894544183512,0.9757408986065104
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,embed_minus_dot_varpos_middle,0.49060273309997504,0.01714334861558054,4910,0,0.699690465211054,0.7755189885344196
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,llr,0.39150774897677193,0.05401045950430876,4910,0,0.9577378142283776,0.9774674254480324
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,logp_ref,0.5799796168173657,0.057153711311176025,4910,143,0.10220983306631806,0.20921724258906566
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,minus_entropy,0.5167923652465048,0.0454429424301407,4910,7,0.36133040186486903,0.48975506276864783
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,minus_llr,0.608492251023228,0.05401045950430876,4910,0,0.04226218577162255,0.11739496047672932
exp58-mammals,128,mendelian_traits,train,global_macro,__global_macro__,minus_logp_alt,0.6184763355797542,0.04065875752849197,4910,0,0.011267174310251657,0.04694655962604857
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,abs_llr,0.7187372708757638,0.006416532972163079,4910,0,1.586837103617389e-213,1.2983212665960453e-212
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_cosine_flat_last,0.7252545824847251,0.006370444309987025,4910,0,8.533093651203633e-227,7.529200280473793e-226
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_cosine_flat_middle,0.6749490835030549,0.0066845235452326806,4910,0,1.0808241391298826e-135,6.07963578260559e-135
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_cosine_lastpos_last,0.6739307535641548,0.0066899336630804156,4910,0,4.1384490719648833e-134,2.299138373313824e-133
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_cosine_lastpos_middle,0.6478615071283096,0.006816431786749602,4910,0,5.839940599828388e-97,2.856492684698668e-96
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_cosine_mean_last,0.7311608961303462,0.00632720566985447,4910,0,3.2630308847678893e-239,3.059091454469896e-238
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_cosine_mean_middle,0.6875763747454176,0.006614418362363853,4910,2,3.134959211712013e-156,1.932509103110145e-155
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_cosine_varpos_last,0.6158859470468432,0.006941278976114395,4910,0,4.936874696146971e-60,1.9151669079880493e-59
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_cosine_varpos_middle,0.6219959266802444,0.00691992303433395,4910,0,2.2756636466586322e-66,9.062377353950305e-66
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_l2_flat_last,0.7287169042769858,0.00634526906046424,4910,0,4.9825028504198005e-234,4.575767923854919e-233
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_l2_flat_middle,0.6818737270875763,0.006646775360084654,4910,0,1.0024587429539882e-146,5.935610978017036e-146
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_l2_lastpos_last,0.6535641547861507,0.0067907036365004985,4910,0,1.5473870824860117e-104,8.289573656175062e-104
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_l2_lastpos_middle,0.6564154786150713,0.006777436478784204,4910,0,1.935208826672758e-108,1.0492096048225795e-107
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_l2_mean_last,0.724847250509165,0.0063733743814245,4910,0,5.9385472315850064e-226,5.139127411948563e-225
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_l2_mean_middle,0.6910386965376782,0.006594205572579526,4910,0,4.723922310337072e-162,2.95245144396067e-161
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_l2_varpos_last,0.6356415478615072,0.006867992566450375,4910,0,9.638082981902779e-82,4.294195387976486e-81
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_l2_varpos_middle,0.6464358452138493,0.0068226969844669555,4910,0,4.103282855786815e-95,1.9643375373447515e-94
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_minus_dot_flat_last,0.45621181262729127,0.007108163383725629,4910,0,0.9999999996239619,1.0
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_minus_dot_flat_middle,0.4509164969450102,0.00710111447791703,4910,0,0.999999999997371,1.0
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_minus_dot_lastpos_last,0.4824847250509165,0.007131200130704971,4910,0,0.9932277893613074,1.0
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_minus_dot_lastpos_middle,0.48309572301425663,0.0071315004351208,4910,0,0.991424928312026,1.0
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_minus_dot_mean_last,0.5201629327902241,0.007129775437449031,4910,0,0.0024636544815931517,0.004090939176077189
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_minus_dot_mean_middle,0.4934826883910387,0.007134973452001923,4910,0,0.823198458500693,0.9621800164293813
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_minus_dot_varpos_last,0.4558044806517312,0.007107649934439443,4910,0,0.9999999997382958,1.0
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,embed_minus_dot_varpos_middle,0.5122199592668024,0.007133448256746078,4910,0,0.04472347703589814,0.0638906814798545
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,llr,0.26659877800407333,0.006310432792662837,4910,0,1.0,1.0
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,logp_ref,0.7133401221995926,0.006453436417970408,4910,143,2.5240634156833247e-209,1.9583250638922347e-208
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,minus_entropy,0.7001018329938901,0.0065392323215255925,4910,7,2.680326623317532e-178,1.7480391021636077e-177
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,minus_llr,0.7334012219959267,0.006310432792662837,4910,0,5.0689959726192736e-244,4.853294016337602e-243
exp58-mammals,128,mendelian_traits,train,global_pooled,__global_pooled__,minus_logp_alt,0.7352342158859471,0.006296555546228919,4910,0,5.368709683455362e-248,5.2519986033802455e-247
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,abs_llr,0.4482758620689655,0.06530097606537921,58,0,0.820928349096931,0.9616615359758393
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_cosine_flat_last,0.5,0.06565321642986127,58,0,0.5521583930552048,0.7986620253898761
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_cosine_flat_middle,0.4827586206896552,0.06561417199201615,58,0,0.6529979529619341,0.8670155880595111
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_cosine_lastpos_last,0.5172413793103449,0.06561417199201615,58,0,0.4478416069447953,0.7114871072379801
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_cosine_lastpos_middle,0.5344827586206896,0.06549689902608279,58,0,0.3470020470380659,0.6261691074371114
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_cosine_mean_last,0.5172413793103449,0.06561417199201615,58,0,0.4478416069447953,0.7114871072379801
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_cosine_mean_middle,0.5,0.06565321642986127,58,0,0.5521583930552048,0.7986620253898761
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_cosine_varpos_last,0.43103448275862066,0.06502569219449274,58,0,0.8814764426186402,0.9947425977466955
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_cosine_varpos_middle,0.5,0.06565321642986127,58,0,0.5521583930552048,0.7986620253898761
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_l2_flat_last,0.5344827586206896,0.06549689902608279,58,0,0.3470020470380659,0.6261691074371114
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_l2_flat_middle,0.4827586206896552,0.06561417199201615,58,0,0.6529979529619341,0.8670155880595111
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_l2_lastpos_last,0.5344827586206896,0.06549689902608279,58,0,0.3470020470380659,0.6261691074371114
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_l2_lastpos_middle,0.5344827586206896,0.06549689902608279,58,0,0.3470020470380659,0.6261691074371114
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_l2_mean_last,0.5,0.06565321642986127,58,0,0.5521583930552048,0.7986620253898761
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_l2_mean_middle,0.4827586206896552,0.06561417199201615,58,0,0.6529979529619341,0.8670155880595111
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_l2_varpos_last,0.4827586206896552,0.06561417199201615,58,0,0.6529979529619341,0.8670155880595111
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_l2_varpos_middle,0.5,0.06565321642986127,58,0,0.5521583930552048,0.7986620253898761
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_minus_dot_flat_last,0.5344827586206896,0.06549689902608279,58,0,0.3470020470380659,0.6261691074371114
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_minus_dot_flat_middle,0.5172413793103449,0.06561417199201615,58,0,0.4478416069447953,0.7114871072379801
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_minus_dot_lastpos_last,0.41379310344827586,0.06467003396379142,58,0,0.925997099619897,1.0
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_minus_dot_lastpos_middle,0.5344827586206896,0.06549689902608279,58,0,0.3470020470380659,0.6261691074371114
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_minus_dot_mean_last,0.5862068965517241,0.06467003396379142,58,0,0.11852355738135979,0.3262116258202563
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_minus_dot_mean_middle,0.5517241379310345,0.06530097606537921,58,0,0.25592115421908457,0.5211064226180455
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_minus_dot_varpos_last,0.46551724137931033,0.06549689902608279,58,0,0.7440788457809154,0.9242177010530591
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,embed_minus_dot_varpos_middle,0.5517241379310345,0.06530097606537921,58,0,0.25592115421908457,0.5211064226180455
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,llr,0.4482758620689655,0.06530097606537921,58,0,0.820928349096931,0.9616615359758393
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,logp_ref,0.5603448275862069,0.06517331030091347,58,1,0.21352142825162762,0.4822801506680682
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,minus_entropy,0.3706896551724138,0.06341962531025076,58,1,0.9834280161062473,1.0
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,minus_llr,0.5517241379310345,0.06530097606537921,58,0,0.25592115421908457,0.5211064226180455
exp58-mammals,128,mendelian_traits,train,per_subset,3_prime_UTR_variant,minus_logp_alt,0.5689655172413793,0.06502569219449274,58,0,0.179071650903069,0.4183374063926336
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,abs_llr,0.5517241379310345,0.053318023688625406,87,0,0.1955954826503766,0.4490712611870892
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_cosine_flat_last,0.5977011494252874,0.052572280336517195,87,0,0.04284448717958332,0.16577631265533618
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_cosine_flat_middle,0.5977011494252874,0.052572280336517195,87,0,0.04284448717958332,0.16577631265533618
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_cosine_lastpos_last,0.5172413793103449,0.05357374709188494,87,0,0.415186504842877,0.6929399246334526
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_cosine_lastpos_middle,0.5517241379310345,0.053318023688625406,87,0,0.1955954826503766,0.4490712611870892
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_cosine_mean_last,0.632183908045977,0.05169844196652915,87,0,0.008913776464867977,0.05061450358600114
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_cosine_mean_middle,0.6091954022988506,0.05231166153332278,87,0,0.026501556505481114,0.11564315566028123
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_cosine_varpos_last,0.5172413793103449,0.05357374709188494,87,0,0.415186504842877,0.6929399246334526
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_cosine_varpos_middle,0.4367816091954023,0.05317542374435479,87,0,0.9010104296637412,0.9962031777608933
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_l2_flat_last,0.632183908045977,0.05169844196652915,87,0,0.008913776464867977,0.05061450358600114
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_l2_flat_middle,0.6091954022988506,0.05231166153332278,87,0,0.026501556505481114,0.11564315566028123
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_l2_lastpos_last,0.5632183908045977,0.05317542374435479,87,0,0.1418035542027427,0.3691198807880504
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_l2_lastpos_middle,0.5517241379310345,0.053318023688625406,87,0,0.1955954826503766,0.4490712611870892
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_l2_mean_last,0.632183908045977,0.05169844196652915,87,0,0.008913776464867977,0.05061450358600114
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_l2_mean_middle,0.6206896551724138,0.052020553755594195,87,0,0.015709055116923054,0.0792053199172591
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_l2_varpos_last,0.632183908045977,0.05169844196652915,87,0,0.008913776464867977,0.05061450358600114
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_l2_varpos_middle,0.47126436781609193,0.05351702526857784,87,0,0.7398542032124633,0.9242177010530591
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_minus_dot_flat_last,0.45977011494252873,0.0534318296317478,87,0,0.8044045173496234,0.9479071235543844
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_minus_dot_flat_middle,0.42528735632183906,0.05300379739970276,87,0,0.933549057402269,1.0
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_minus_dot_lastpos_last,0.4942528735632184,0.053602085494867426,87,0,0.584813495157123,0.8223939775647041
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_minus_dot_lastpos_middle,0.5287356321839081,0.05351702526857784,87,0,0.3341424983594041,0.6261691074371114
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_minus_dot_mean_last,0.5057471264367817,0.053602085494867426,87,0,0.5000000000000002,0.7512520868113526
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_minus_dot_mean_middle,0.5287356321839081,0.05351702526857784,87,0,0.3341424983594041,0.6261691074371114
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_minus_dot_varpos_last,0.3218390804597701,0.05008712945797549,87,0,0.9997378226631025,1.0
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,embed_minus_dot_varpos_middle,0.41379310344827586,0.052802861619915625,87,0,0.9571555128204167,1.0
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,llr,0.4482758620689655,0.053318023688625406,87,0,0.8581964457972573,0.9736096763043741
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,logp_ref,0.41379310344827586,0.052802861619915625,87,0,0.9571555128204167,1.0
exp58-mammals,128,mendelian_traits,train,per_subset,5_prime_UTR_variant,minus_entropy,0.4827586206896552,0.05357374709188494,87,0,0.6658575016405959,0.873892455671216
